timestamp,gazepoint_x,gazepoint_y,pupil_area_right_sq_mm,pupil_area_left_sq_mm,eye_event
8,0.4941,0.8279,0.59,0.63,NA
8,0.5081,0.8548,0.6,0.56,NA
8,0.5311,0.8371,0.52,0.69,FEx0.498y0.831d0.290
8,0.5146,0.7452,0.57,0.72,S
8,0.5051,0.6908,0.54,0.65,S
8,0.4806,0.4836,0.61,0.65,S
9,0.4776,0.5511,0.6,0.67,S
9,0.4784,0.641,0.56,0.78,S
9,0.5478,0.8452,0.6,0.64,S
9,0.5658,0.8875,0.49,0.52,S
9,0.0,0.0,0.0,0.0,BB
9,0.5031,0.8687,0.57,0.48,BE
9,0.5043,0.8294,0.54,0.5,S
1,0.5297,0.8418,0.5,0.64,S
1,0.5456,0.8431,0.5,0.64,FB
1,0.5525,0.8227,0.49,0.69,FEx0.546y0.843d0.105
1,0.5431,0.8549,0.34,0.56,BB
1,0.0,0.0,0.0,0.0,NA
1,0.5069,0.7544,0.54,0.43,BE
1,0.4707,0.7433,0.55,0.62,BB
1,0.4649,0.8538,0.54,0.64,BE
2,0.5234,0.8543,0.59,0.6,S
2,0.5627,0.8733,0.57,0.68,S
2,0.4497,0.6526,0.55,0.7,S
2,0.4697,0.664,0.55,0.7,S
2,0.5388,0.7811,0.6,0.78,S
2,0.5469,0.8483,0.48,0.69,S
2,0.0,0.0,0.0,0.0,BB
2,0.0,0.0,0.0,0.0,NA
2,0.4465,1.0869,0.41,0.63,BE
3,0.4864,1.1224,0.47,0.61,S
3,0.5418,1.0531,0.49,0.66,S
3,0.546,1.065,0.57,0.69,S
3,0.5477,1.0261,0.46,0.79,S
3,0.5528,0.9965,0.61,0.73,S
3,0.5178,0.6256,0.54,0.76,S
3,0.5259,0.6662,0.52,0.68,FB
3,0.5344,0.6494,0.54,0.68,FEx0.526y0.666d0.094
3,0.5092,0.6431,0.56,0.73,FB
4,0.5196,0.6387,0.53,0.7,NA
4,0.5268,0.6332,0.53,0.71,NA
4,0.5322,0.636,0.52,0.7,NA
4,0.5307,0.6505,0.51,0.7,NA
4,0.5299,0.6629,0.5,0.7,NA
4,0.5293,0.6718,0.5,0.7,NA
4,0.4534,0.6494,0.54,0.76,FEx0.525y0.648d0.651
4,0.4739,0.6549,0.56,0.71,FB
4,0.4789,0.7124,0.53,0.66,FEx0.474y0.655d0.139
4,0.4714,0.7077,0.53,0.75,S
5,0.4607,0.653,0.53,0.68,S
5,0.3871,0.4973,0.45,0.68,S
5,0.4384,0.5442,0.52,0.69,S
5,0.425,0.6279,0.54,0.64,S
5,0.5421,0.7157,0.56,0.78,S
5,0.0,0.0,0.0,0.0,BB
5,0.0,0.0,0.0,0.0,NA
5,0.5266,0.6873,0.59,0.71,BE
6,0.5286,0.7476,0.54,0.65,S
6,0.5044,0.7517,0.56,0.66,S
6,0.5365,0.8188,0.59,0.75,S
6,0.5419,0.8182,0.58,0.67,S
6,0.534,0.8032,0.58,0.61,S
6,0.5051,0.7501,0.54,0.67,S
6,0.4866,0.7606,0.55,0.67,S
6,0.4736,0.748,0.58,0.71,S
7,0.5265,0.8766,0.5,0.49,BB
7,0.5029,0.9572,0.34,0.3,NA
7,0.5212,0.7821,0.49,0.67,BE
7,0.5226,0.7616,0.53,0.67,S
7,0.5197,0.7376,0.56,0.69,FB
7,0.4504,0.5611,0.52,0.65,FEx0.520y0.738d0.084
7,0.4088,0.3842,0.54,0.69,S
7,0.4243,0.4437,0.55,0.63,S
7,0.4471,0.5467,0.6,0.73,S
8,0.0,0.0,0.0,0.0,BB
8,0.5809,0.728,0.54,0.77,BE
8,0.5471,0.5951,0.57,0.64,S
8,0.4809,0.5832,0.56,0.63,S
8,0.4581,0.587,0.53,0.67,S
8,0.4667,0.6365,0.56,0.68,S
8,0.481,0.669,0.55,0.74,S
8,0.5211,0.716,0.62,0.69,S
8,0.5243,0.7253,0.62,0.76,S
9,0.5366,0.7531,0.57,0.72,S
9,0.5148,0.7672,0.57,0.7,FB
9,0.5269,0.7288,0.53,0.72,FEx0.515y0.767d0.141
9,0.522,0.7289,0.56,0.7,FB
9,0.5202,0.729,0.55,0.71,NA
9,0.5195,0.731,0.55,0.71,NA
9,0.4961,0.6726,0.52,0.73,FEx0.521y0.730d0.236
9,0.5068,0.6999,0.6,0.72,S
9,0.4892,0.7374,0.6,0.64,S
1,0.477,0.7667,0.58,0.69,S
1,0.4409,0.392,0.49,0.67,S
1,0.4307,0.4064,0.51,0.68,S
1,0.4443,0.3697,0.56,0.67,S
1,0.4505,0.3364,0.57,0.78,S
1,0.5039,0.7176,0.54,0.64,S
1,0.5245,0.7548,0.47,0.61,S
1,0.4604,0.6013,0.52,0.61,S
1,0.4396,0.6336,0.32,0.3,BB
2,0.5453,1.0045,0.38,0.45,BE
2,0.6018,1.1523,0.48,0.66,S
2,0.4995,0.617,0.49,0.61,S
2,0.4895,0.6032,0.53,0.65,FB
2,0.5028,0.6771,0.58,0.68,FEx0.489y0.603d0.104
2,0.5127,0.7382,0.53,0.69,S
2,0.5403,0.749,0.54,0.7,S
2,0.5113,0.7487,0.58,0.76,S
2,0.5416,0.771,0.58,0.76,S
2,0.5435,0.7814,0.51,0.77,FB
3,0.5432,0.7782,0.59,0.79,FEx0.543y0.781d0.094
3,0.5439,0.7797,0.58,0.75,S
3,0.5539,0.7899,0.58,0.77,S
3,0.5297,0.8186,0.52,0.73,S
3,0.54,0.8069,0.61,0.66,S
3,0.5191,0.7854,0.6,0.66,S
3,0.4723,0.7133,0.54,0.75,S
3,0.4467,0.6398,0.55,0.65,S
3,0.464,0.6217,0.55,0.62,S
4,0.4837,0.6139,0.56,0.64,S
4,0.4821,0.6262,0.6,0.71,S
4,0.0,0.0,0.0,0.0,BB
4,0.4836,0.7238,0.56,0.62,BE
4,0.5173,0.8363,0.57,0.64,S
4,0.52,0.8466,0.59,0.66,S
4,0.5258,0.7913,0.54,0.7,S
4,0.5007,0.7905,0.54,0.72,S
4,0.4907,0.5839,0.53,0.65,S
5,0.4794,0.6138,0.56,0.64,S
5,0.4684,0.6558,0.56,0.65,S
5,0.4812,0.6515,0.56,0.68,S
5,0.5245,0.6931,0.57,0.82,S
5,0.5095,0.5896,0.57,0.69,S
5,0.5599,0.6984,0.42,0.6,S
5,0.5097,0.7258,0.51,0.63,S
5,0.4792,0.768,0.56,0.74,S
5,0.4989,0.8327,0.63,0.58,S
6,0.5316,0.866,0.62,0.65,S
6,0.5155,0.8477,0.63,0.66,S
6,0.5549,0.822,0.61,0.71,S
6,0.5578,0.793,0.55,0.67,S
6,0.5443,0.7852,0.58,0.72,FB
6,0.5448,0.8056,0.57,0.69,NA
6,0.5471,0.821,0.58,0.54,NA
6,0.5436,0.8266,0.58,0.6,NA
6,0.5376,0.8202,0.6,0.59,NA
6,0.5497,0.8379,0.48,0.68,FEx0.544y0.812d0.393
6,0.5587,0.8298,0.47,0.67,S
7,0.5448,0.8207,0.54,0.6,S
7,0.5461,0.8062,0.55,0.65,S
7,0.5524,0.7768,0.54,0.63,S
7,0.5527,0.7679,0.61,0.55,S
7,0.5403,0.762,0.59,0.64,FB
7,0.5279,0.7791,0.59,0.63,NA
7,0.0,0.0,0.0,0.0,FEx0.534y0.770d0.318
7,0.5209,0.8013,0.56,0.7,NA
7,0.4907,0.5049,0.58,0.69,S
8,0.4775,0.5585,0.59,0.68,S
8,0.4803,0.7435,0.52,0.7,S
8,0.4483,0.6865,0.52,0.73,S
8,0.46,0.4801,0.52,0.67,S
8,0.4791,0.5666,0.57,0.69,S
8,0.5349,0.7322,0.54,0.66,S
8,0.482,0.6024,0.56,0.59,S
9,0.4896,0.5436,0.58,0.63,S
9,0.5001,0.6507,0.6,0.68,S
9,0.4879,0.7093,0.57,0.74,S
9,0.4846,0.7189,0.57,0.77,S
9,0.4898,0.7643,0.63,0.77,S
9,0.4948,0.7795,0.63,0.81,S
9,0.5039,0.8001,0.63,0.67,BB
9,0.5116,0.8471,0.64,0.66,BE
1,0.5228,0.8326,0.6,0.68,S
1,0.5105,0.7654,0.58,0.66,S
1,0.5186,0.8162,0.54,0.52,BB
1,0.5343,0.9097,0.5,0.47,NA
1,0.5076,0.7437,0.59,0.72,NA
1,0.4942,0.7305,0.63,0.72,BE
1,0.4798,0.8054,0.58,0.63,S
1,0.4832,0.7712,0.57,0.64,S
2,0.4481,0.7133,0.52,0.73,S
2,0.4331,0.5941,0.52,0.69,S
2,0.4278,0.6094,0.59,0.7,S
2,0.5412,0.5364,0.59,0.7,S
2,0.5239,0.4503,0.58,0.7,S
2,0.5329,0.3718,0.48,0.54,S
2,0.5329,0.3718,0.59,0.64,S
2,0.4879,0.7659,0.57,0.65,S
3,0.4938,0.7435,0.53,0.7,S
3,0.5516,0.8104,0.6,0.66,S
3,0.5386,0.8068,0.62,0.7,S
3,0.5493,0.8044,0.55,0.65,S
3,0.5275,0.7857,0.6,0.68,FB
3,0.4799,0.7802,0.59,0.64,FEx0.527y0.786d0.153
3,0.4608,0.7707,0.58,0.62,S
3,0.5386,0.7927,0.56,0.72,S
4,0.553,0.7797,0.56,0.67,S
4,0.5571,0.7651,0.46,0.66,BB
4,0.5358,0.7245,0.52,0.66,NA
4,0.5176,0.6317,0.53,0.72,BE
4,0.5392,0.6883,0.47,0.67,BB
4,0.0,0.0,0.0,0.0,NA
4,0.5519,0.7116,0.56,0.48,BE
4,0.5155,0.8216,0.59,0.57,S
5,0.5227,0.8618,0.6,0.6,S
5,0.5204,0.8678,0.65,0.63,S
5,0.5368,0.8687,0.67,0.75,S
5,0.5182,0.8484,0.59,0.63,S
5,0.5077,0.8345,0.55,0.64,S
5,0.4878,0.7139,0.56,0.7,S
6,0.0,0.0,0.0,0.0,BB
6,0.0,0.0,0.0,0.0,NA
6,0.5559,0.7238,0.44,0.68,BE
6,0.0,0.0,0.0,0.0,BB
6,0.5536,0.6474,0.42,0.33,BE
6,0.5547,0.8018,0.48,0.61,S
6,0.5638,0.814,0.49,0.52,S
6,0.5424,0.86,0.5,0.61,S
7,0.5428,0.8402,0.49,0.65,S
7,0.5546,0.8347,0.5,0.66,FB
7,0.0,0.0,0.0,0.0,FEx0.555y0.835d0.153
7,0.5623,0.8291,0.41,0.59,BE
7,0.5584,0.823,0.48,0.51,BE
7,0.5485,0.7797,0.52,0.72,S
7,0.5248,0.8531,0.59,0.6,S
7,0.5339,0.8614,0.63,0.59,S
7,0.5193,0.8746,0.61,0.59,FB
8,0.531,0.8459,0.62,0.61,NA
8,0.514,0.8726,0.59,0.56,FEx0.525y0.861d0.274
8,0.5199,0.8568,0.57,0.57,BB
8,0.5287,0.8358,0.51,0.65,BE
8,0.4711,0.5726,0.58,0.66,S
8,0.4841,0.6538,0.59,0.64,S
8,0.536,0.7748,0.6,0.69,BB
9,0.5286,0.7532,0.58,0.73,BE
9,0.5182,0.6906,0.52,0.59,S
9,0.49,0.7435,0.58,0.68,S
9,0.4973,0.7108,0.57,0.73,S
9,0.4927,0.7344,0.58,0.7,S
9,0.5035,0.7768,0.58,0.64,BB
9,0.5106,0.8112,0.55,0.64,BE
9,0.4177,0.4191,0.51,0.73,S
9,0.451,0.442,0.49,0.74,S
1,0.4737,0.5349,0.64,0.74,S
1,0.4953,0.6063,0.73,0.84,S
1,0.5172,0.8433,0.57,0.67,S
1,0.4991,0.8205,0.55,0.63,S
1,0.5007,0.7284,0.57,0.66,S
1,0.494,0.7534,0.49,0.63,S
1,0.4785,0.7109,0.47,0.66,S
1,0.4724,0.6895,0.49,0.65,FB
1,0.4824,0.7268,0.49,0.68,FEx0.472y0.690d0.099
1,0.0,0.0,0.0,0.0,BB
2,0.4859,0.7474,0.52,0.65,BE
2,0.467,0.7289,0.53,0.65,S
2,0.4313,0.7689,0.54,0.62,S
2,0.4288,0.7395,0.53,0.68,FB
2,0.4245,0.7438,0.54,0.66,NA
2,0.4343,0.7367,0.52,0.64,NA
2,0.0,0.0,0.0,0.0,FEx0.429y0.740d0.333
2,0.4402,0.7314,0.51,0.63,NA
2,0.5098,0.3748,0.5,0.65,S
3,0.4917,0.3813,0.52,0.67,S
3,0.484,0.3701,0.55,0.86,S
3,0.4468,0.6303,0.49,0.62,S
3,0.4581,0.6965,0.51,0.64,S
3,0.4748,0.7064,0.57,0.67,BB
3,0.0,0.0,0.0,0.0,NA
3,0.4892,0.7296,0.49,0.67,BE
3,0.4849,0.5555,0.5,0.62,S
4,0.4612,0.6711,0.5,0.67,S
4,0.4583,0.6975,0.53,0.69,S
4,0.4474,0.7256,0.54,0.73,S
4,0.462,0.7367,0.52,0.71,S
4,0.5231,0.7295,0.48,0.74,S
4,0.5352,0.7217,0.54,0.68,FB
4,0.4677,0.6709,0.56,0.74,FEx0.535y0.722d0.140
4,0.454,0.6797,0.56,0.72,S
4,0.4697,0.7178,0.58,0.77,S
5,0.5633,0.7216,0.57,0.77,S
5,0.6065,0.7834,0.63,0.91,S
5,0.5492,0.7538,0.51,0.78,S
5,0.5571,0.8585,0.53,0.86,S
5,0.5395,0.7982,0.59,0.72,S
5,0.5047,0.8021,0.58,0.6,S
5,0.5153,0.8121,0.58,0.67,S
5,0.4937,0.8621,0.56,0.72,S
5,0.5163,0.8599,0.64,0.71,S
6,0.5207,1.0012,0.52,0.57,S
6,0.5271,1.107,0.51,0.65,S
6,0.4967,0.3737,0.52,0.63,S
6,0.5037,0.3669,0.55,0.63,S
6,0.4788,0.3671,0.55,0.64,S
6,0.4618,0.3595,0.54,0.71,S
6,0.4852,0.7243,0.6,0.77,S
6,0.4751,0.7063,0.56,0.74,S
7,0.488,0.8333,0.49,0.47,BB
7,0.4812,0.8721,0.49,0.4,NA
7,0.4328,0.7621,0.54,0.58,BE
7,0.465,0.7323,0.56,0.65,S
7,0.4941,0.7249,0.57,0.71,FB
7,0.5298,0.831,0.57,0.67,FEx0.494y0.725d0.148
7,0.4941,0.8032,0.55,0.79,FB
7,0.0,0.0,0.0,0.0,FEx0.494y0.803d0.189
8,0.4768,0.8025,0.51,0.68,NA
8,0.4768,0.8025,0.57,0.67,S
8,0.4468,0.5804,0.57,0.72,S
8,0.4269,0.6285,0.58,0.71,S
8,0.5434,0.74,0.64,0.78,S
8,0.5369,0.7606,0.6,0.57,BB
8,0.0,0.0,0.0,0.0,NA
8,0.554,0.7991,0.54,0.75,BE
9,0.4811,0.7222,0.57,0.69,S
9,0.5038,0.7208,0.56,0.75,FB
9,0.488,0.7366,0.58,0.72,FEx0.504y0.721d0.133
9,0.4983,0.7397,0.62,0.67,S
9,0.4968,0.7383,0.6,0.76,FB
9,0.0,0.0,0.0,0.0,FEx0.497y0.738d0.100
9,0.4933,0.735,0.45,0.4,BE
1,0.4933,0.735,0.64,0.61,S
1,0.4824,0.733,0.6,0.71,S
1,0.4315,0.639,0.49,0.78,S
1,0.4093,0.5482,0.51,0.68,S
1,0.4225,0.5755,0.57,0.71,S
1,0.4876,0.6411,0.58,0.78,S
1,0.5232,0.6658,0.54,0.72,S
1,0.5251,0.6852,0.55,0.72,S
1,0.5135,0.7234,0.55,0.68,S
2,0.498,0.7239,0.51,0.68,S
2,0.5209,0.7085,0.58,0.73,S
2,0.5388,0.6966,0.4,0.27,BB
2,0.5388,0.6966,0.53,0.77,BE
2,0.5388,0.6966,0.55,0.65,S
2,0.4267,0.372,0.52,0.68,S
2,0.4245,0.3718,0.57,0.69,S
2,0.4183,0.3625,0.62,0.81,S
3,0.4798,0.7839,0.57,0.68,S
3,0.4694,0.7748,0.59,0.62,S
3,0.4523,0.7382,0.53,0.61,S
3,0.397,0.6276,0.44,0.65,S
3,0.3962,0.5989,0.46,0.64,S
3,0.4088,0.6431,0.45,0.68,S
3,0.4211,0.6267,0.48,0.71,S
3,0.0,0.0,0.0,0.0,BB
4,0.4317,0.6201,0.51,0.71,BE
4,0.4775,0.679,0.55,0.75,S
4,0.4488,0.7516,0.56,0.69,S
4,0.4659,0.7437,0.6,0.71,S
4,0.4718,0.7541,0.46,0.61,S
4,0.4494,0.3235,0.5,0.71,S
4,0.4374,0.3517,0.51,0.67,S
5,0.4187,0.3634,0.55,0.66,S
5,0.4457,0.7327,0.56,0.7,S
5,0.4856,0.7076,0.54,0.62,S
5,0.468,0.7819,0.53,0.58,S
5,0.4614,0.7611,0.51,0.59,FB
5,0.4494,0.7368,0.51,0.61,NA
5,0.4353,0.7521,0.51,0.61,FEx0.455y0.749d0.234
5,0.4572,0.7211,0.48,0.62,S
5,0.4517,0.6526,0.48,0.61,S
6,0.4607,0.6557,0.49,0.68,S
6,0.534,0.8614,0.51,0.58,S
6,0.4896,0.7179,0.51,0.67,S
6,0.5353,0.8189,0.47,0.67,S
6,0.4989,1.0092,0.53,0.75,S
6,0.5274,1.0135,0.55,0.72,S
6,0.5051,1.0295,0.52,0.7,FB
7,0.4931,1.0532,0.51,0.67,FEx0.505y1.030d0.137
7,0.4691,0.6313,0.5,0.69,S
7,0.4647,0.6224,0.55,0.67,FB
7,0.466,0.6051,0.42,0.6,FEx0.465y0.622d0.128
7,0.4474,0.3484,0.51,0.61,S
7,0.4701,0.4523,0.55,0.64,S
7,0.4796,0.5251,0.61,0.81,S
8,0.4968,0.7514,0.64,0.71,S
8,0.4524,0.7291,0.6,0.7,S
8,0.4589,0.6491,0.49,0.73,S
8,0.4206,0.6349,0.47,0.71,S
8,0.4129,0.6288,0.49,0.69,FB
8,0.5267,0.7214,0.53,0.75,FEx0.413y0.629d0.117
8,0.0,0.0,0.0,0.0,BB
8,0.6061,0.7859,0.54,0.66,BE
8,0.4784,0.6148,0.55,0.68,S
9,0.4647,0.6603,0.57,0.76,S
9,0.4936,0.6708,0.55,0.71,S
9,0.4868,0.6768,0.58,0.74,FB
9,0.4884,0.6818,0.58,0.79,NA
9,0.4778,0.6523,0.51,0.67,FEx0.488y0.679d0.224
9,0.4817,0.6262,0.54,0.7,S
9,0.4803,0.6231,0.53,0.67,FB
9,0.4613,0.6048,0.53,0.7,NA
9,0.4399,0.6439,0.49,0.74,FEx0.471y0.614d0.229
1,0.4413,0.6447,0.5,0.7,FB
1,0.4308,0.6629,0.54,0.7,FEx0.441y0.645d0.106
1,0.4343,0.6559,0.52,0.76,FB
1,0.443,0.6554,0.5,0.67,FEx0.434y0.656d0.098
1,0.4302,0.5705,0.52,0.7,S
1,0.4185,0.6072,0.55,0.72,S
1,0.4289,0.6325,0.53,0.73,S
1,0.4973,0.6894,0.52,0.74,S
1,0.0,0.0,0.0,0.0,BB
1,0.5486,0.7368,0.45,0.53,BE
2,0.4872,0.6509,0.53,0.72,S
2,0.4714,0.6523,0.51,0.72,S
2,0.4798,0.6705,0.55,0.71,S
2,0.4721,0.6603,0.53,0.73,FB
2,0.4791,0.6813,0.57,0.78,NA
2,0.4762,0.6835,0.58,0.8,NA
2,0.4752,0.6731,0.54,0.78,NA
2,0.4759,0.6729,0.54,0.77,NA
2,0.4645,0.6526,0.57,0.74,FEx0.476y0.674d0.585
3,0.0,0.0,0.0,0.0,BB
3,0.4567,0.6342,0.56,0.69,BE
3,0.459,0.6746,0.57,0.68,S
3,0.4478,0.6707,0.57,0.74,FB
3,0.4735,0.7088,0.6,0.71,NA
3,0.4795,0.6858,0.57,0.75,NA
3,0.4581,0.5278,0.52,0.72,FEx0.466y0.688d0.337
3,0.4533,0.5403,0.5,0.7,S
3,0.4572,0.4626,0.58,0.65,S
4,0.4192,0.3357,0.52,0.67,S
4,0.4616,0.3874,0.44,0.28,BB
4,0.4852,0.3958,0.56,0.49,BE
4,0.5126,0.8167,0.65,0.6,S
4,0.5161,0.8091,0.61,0.69,S
4,0.4917,0.8413,0.52,0.67,S
4,0.4953,0.8291,0.57,0.68,FB
4,0.4972,0.8106,0.59,0.79,FEx0.495y0.829d0.090
4,0.4993,0.7848,0.62,0.69,FB
4,0.4805,0.6873,0.58,0.76,FEx0.499y0.785d0.089
5,0.4673,0.6257,0.56,0.63,S
5,0.4341,0.3496,0.53,0.67,S
5,0.4228,0.3947,0.48,0.64,S
5,0.4305,0.3694,0.55,0.66,S
5,0.0,0.0,0.0,0.0,BB
5,0.434,0.3568,0.5,0.62,BE
5,0.4749,0.8016,0.51,0.68,S
5,0.478,0.817,0.54,0.58,S
5,0.4508,0.7398,0.56,0.65,S
6,0.3879,0.656,0.48,0.69,S
6,0.3998,0.6373,0.49,0.68,S
6,0.4198,0.6418,0.48,0.7,S
6,0.4299,0.6445,0.54,0.76,S
6,0.5449,0.7909,0.57,0.63,S
6,0.4853,0.7179,0.55,0.7,S
6,0.4867,0.6791,0.52,0.76,S
6,0.4823,0.6441,0.35,0.38,BB
7,0.5217,0.78,0.56,0.64,NA
7,0.5296,0.7258,0.62,0.7,BE
7,0.5011,0.7635,0.58,0.7,BB
7,0.4651,0.759,0.64,0.66,NA
7,0.4486,0.7332,0.59,0.68,BE
7,0.4283,0.7143,0.38,0.43,S
7,0.4283,0.7143,0.59,0.56,S
7,0.4386,0.3703,0.49,0.65,S
7,0.4522,0.4435,0.53,0.68,S
8,0.4662,0.4872,0.6,0.77,S
8,0.4873,0.8176,0.54,0.72,S
8,0.4655,0.8219,0.52,0.56,FB
8,0.4798,0.739,0.5,0.56,FEx0.465y0.822d0.127
8,0.4651,0.7182,0.49,0.57,S
8,0.4371,0.5858,0.47,0.61,S
8,0.4594,0.5555,0.46,0.6,FB
8,0.4553,0.5812,0.48,0.65,FEx0.459y0.556d0.113
8,0.5469,0.7075,0.51,0.69,S
9,0.5315,0.6372,0.47,0.65,S
9,0.5227,0.5955,0.47,0.62,S
9,0.4542,0.6496,0.47,0.69,S
9,0.4641,0.6345,0.5,0.67,FB
9,0.4862,0.6769,0.56,0.8,FEx0.464y0.635d0.114
9,0.4983,0.7292,0.53,0.68,S
9,0.5205,0.7147,0.56,0.78,FB
9,0.514,0.7085,0.53,0.75,FEx0.521y0.715d0.105
1,0.4796,0.6759,0.54,0.67,S
1,0.4709,0.6081,0.53,0.61,S
1,0.4803,0.6303,0.55,0.63,S
1,0.4734,0.4808,0.51,0.7,S
1,0.4691,0.4621,0.55,0.75,S
1,0.4572,0.5038,0.56,0.82,S
1,0.4742,0.6659,0.59,0.79,S
1,0.503,0.6093,0.61,0.78,S
1,0.4763,0.6126,0.57,0.7,S
2,0.4632,0.6128,0.52,0.59,S
2,0.4398,0.3591,0.66,0.49,BB
2,0.5043,0.3859,0.64,0.67,NA
2,0.0,0.0,0.0,0.0,NA
2,0.0,0.0,0.0,0.0,NA
2,0.0,0.0,0.0,0.0,NA
2,0.0,0.0,0.0,0.0,NA
3,0.5572,0.4864,0.0,0.0,NA
3,0.467,0.541,0.52,0.37,NA
3,0.453,0.5323,0.52,0.39,NA
3,0.443,0.5157,0.32,0.02,NA
3,0.443,0.5157,0.0,0.0,NA
3,0.443,0.5157,0.0,0.0,NA
3,0.4521,0.5416,0.29,0.22,NA
3,0.461,0.4613,0.48,0.39,BB
4,0.4654,0.5423,0.52,0.4,BE
4,0.465,0.5798,0.51,0.44,BB
4,0.4529,0.5482,0.51,0.44,NA
4,0.4592,0.54,0.53,0.41,NA
4,0.3916,0.4663,0.59,0.6,BE
4,0.4619,0.5742,0.59,0.57,BB
4,0.0,0.0,0.0,0.0,NA
4,0.0,0.0,0.0,0.0,NA
4,0.0,0.0,0.0,0.0,NA
5,0.0,0.0,0.0,0.0,NA
5,0.0,0.0,0.0,0.0,NA
5,0.5821,0.9374,0.49,0.54,BE
5,0.5396,0.9833,0.46,0.72,S
5,0.0,0.0,0.0,0.0,BB
5,0.5188,1.0173,0.49,0.58,BE
5,0.461,0.547,0.51,0.58,S
5,0.4481,0.5891,0.52,0.62,S
5,0.4868,0.5804,0.5,0.65,S
5,0.5123,0.6542,0.54,0.69,S
6,0.5023,0.6496,0.53,0.67,FB
6,0.5111,0.667,0.56,0.67,NA
6,0.4804,0.6721,0.58,0.62,FEx0.507y0.658d0.326
6,0.4679,0.6652,0.55,0.62,BB
6,0.4737,0.6249,0.53,0.61,BE
6,0.4665,0.6321,0.51,0.65,S
6,0.4851,0.7412,0.57,0.65,BB
6,0.4973,0.8202,0.54,0.7,BE
7,0.5407,0.9964,0.54,0.76,S
7,0.5617,1.0417,0.55,0.8,S
7,0.4091,1.0662,0.75,0.73,S
7,0.5345,0.8875,0.55,0.75,S
7,0.5591,0.9897,0.51,0.73,S
7,0.0,0.0,0.0,0.0,BB
7,0.594,1.0316,0.46,0.62,BE
7,0.4693,0.5404,0.53,0.64,S
8,0.4718,0.5482,0.55,0.63,S
8,0.4919,0.5164,0.56,0.64,FB
8,0.5053,0.6217,0.57,0.73,FEx0.492y0.516d0.093
8,0.515,0.6123,0.6,0.75,S
8,0.5216,0.6492,0.59,0.73,FB
8,0.4861,0.6848,0.6,0.7,FEx0.522y0.649d0.104
8,0.4778,0.7021,0.59,0.66,S
8,0.5008,0.6967,0.59,0.62,BB
8,0.4702,0.5073,0.59,0.68,BE
8,0.4636,0.5044,0.54,0.74,S
9,0.4836,0.575,0.57,0.74,S
9,0.0,0.0,0.0,0.0,BB
9,0.4956,0.6162,0.46,0.71,BE
9,0.5606,0.9897,0.54,0.77,S
9,0.5524,0.9958,0.53,0.75,S
9,0.0,0.0,0.0,0.0,BB
9,0.5539,1.0196,0.47,0.55,BE
9,0.4349,0.4877,0.45,0.63,S
1,0.4638,0.5422,0.52,0.66,S
1,0.4759,0.5941,0.56,0.61,S
1,0.4727,0.5397,0.53,0.65,FB
1,0.4607,0.4174,0.57,0.62,FEx0.473y0.540d0.151
1,0.4752,0.577,0.54,0.55,S
1,0.4296,0.6006,0.56,0.64,S
1,0.4616,0.5991,0.52,0.62,S
1,0.3883,0.5028,0.46,0.6,S
1,0.4237,0.5238,0.56,0.68,S
2,0.4349,0.6071,0.56,0.61,S
2,0.4465,0.6672,0.62,0.6,S
2,0.5236,0.6699,0.59,0.7,S
2,0.5188,0.6937,0.5,0.5,BB
2,0.0,0.0,0.0,0.0,NA
2,0.5191,0.6872,0.53,0.58,BE
2,0.5277,0.6696,0.55,0.56,S
2,0.5155,0.7082,0.52,0.61,S
2,0.5056,0.7017,0.54,0.6,S
3,0.4569,0.6556,0.53,0.66,S
3,0.4753,0.5827,0.51,0.61,S
3,0.4533,0.5439,0.52,0.65,S
3,0.4819,0.6002,0.58,0.65,S
3,0.5138,0.5298,0.56,0.62,S
3,0.5039,0.5498,0.52,0.61,FB
3,0.5109,0.5248,0.52,0.65,FEx0.504y0.550d0.099
3,0.5004,0.4906,0.57,0.62,S
3,0.4836,0.5082,0.54,0.69,S
4,0.4687,0.5239,0.62,0.67,S
4,0.5376,0.9047,0.59,0.72,S
4,0.5102,0.9806,0.55,0.73,S
4,0.5412,1.0076,0.55,0.61,FB
4,0.5054,1.0176,0.54,0.75,FEx0.541y1.008d0.089
4,0.5223,1.0336,0.58,0.81,S
4,0.5291,1.0505,0.45,0.64,S
4,0.4683,0.4988,0.49,0.61,S
4,0.4847,0.6079,0.52,0.63,S
5,0.495,0.6154,0.52,0.64,S
5,0.4818,0.5765,0.52,0.62,S
5,0.4824,0.5721,0.51,0.6,S
5,0.4752,0.549,0.51,0.61,FB
5,0.4755,0.5228,0.5,0.62,FEx0.475y0.549d0.084
5,0.4768,0.5057,0.51,0.61,FB
5,0.4409,0.5875,0.49,0.62,FEx0.477y0.506d0.159
5,0.4308,0.5842,0.52,0.6,FB
5,0.4775,0.6956,0.53,0.68,FEx0.431y0.584d0.153
6,0.5074,0.7719,0.62,0.74,S
6,0.4839,0.7809,0.58,0.67,S
6,0.5201,0.8731,0.54,0.66,S
6,0.5374,0.8283,0.54,0.58,S
6,0.4147,0.8921,0.52,0.85,S
6,0.4889,0.8346,0.53,0.57,S
6,0.4188,0.8115,0.48,0.62,S
6,0.4584,0.6998,0.5,0.63,S
